State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield_calc,StateCrop_Yield,Crop_Yield,State_Yield,Yield_filled,StateCrop_ProdMed,Crop_ProdMed,N,P,K,ph,temperature,rainfall,Fertilizer_avg
Madhya Pradesh,NARSINGHPUR,2005,Whole Year ,Sweet potato,131,1162,8.870229008,5.77271395,8.848028918,3.063059939,8.870229008,282,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,HOSHANGABAD,2004,Kharif     ,Soyabean,203970,110756,0.543001422,0.909333153,1.048275962,3.063059939,0.543001422,51546.5,1219,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,MADHEPURA,2003,Rabi       ,Maize,14487,73391,5.065990198,2.723550163,2.632769546,3.509813832,5.065990198,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,BHIND,2011,Rabi       ,Rapeseed &Mustard,172917,201275,1.163997756,0.740691043,0.770264534,3.063059939,1.163997756,1334,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,DARJEELING,2005,Kharif     ,Urad,274,95,0.346715328,0.653074296,0.493911727,53.3348132,0.346715328,405,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,ARWAL,2007,Kharif     ,Moong(Green Gram),53,42,0.79245283,0.613560647,0.452434518,3.509813832,0.79245283,153,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Nagaland,DIMAPUR,2006,Kharif     ,Jute,1430,4840,3.384615385,2.95628849,9.456482539,3.44686136,3.384615385,1060,4800,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,KAIMUR (BHABUA),2012,Winter     ,Rice,102114,393863,3.857091094,1.467558229,1.995013791,3.509813832,3.857091094,21503,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,NANDED,2005,Rabi       ,Safflower,10900,7400,0.678899083,0.563841009,0.543941794,4.367612637,0.678899083,2200,85,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,JAMUI,2001,Autumn     ,Maize,5382,9965,1.851542178,2.723550163,2.632769546,3.509813832,1.851542178,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,KALAHANDI,2011,Winter     ,Groundnut,477,578.6,1.212997904,1.066464224,1.195073612,3.72545989,1.212997904,240.55,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BELGAUM,2001,Kharif     ,Jowar,33844,40781,1.204969862,1.229208938,1.048582467,4.431194149,1.204969862,3961,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttarakhand,PAURI GARHWAL,2003,Whole Year ,Potato,710,9940,14,12.76973908,12.86702455,3.316488923,14,4738,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,SUNDARGARH,2004,Whole Year ,Sweet potato,3219,26495,8.230817024,8.227052276,8.848028918,3.72545989,8.230817024,6610,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,PURBI CHAMPARAN,2007,Autumn     ,Maize,7024,2642,0.376138952,2.723550163,2.632769546,3.509813832,0.376138952,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,DAUSA,2002,Kharif     ,Other Kharif pulses,76,0,0,0.328368002,0.501818458,2.841470918,0,23,200,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,ASHOKNAGAR,2004,Whole Year ,Coriander,5042,1297,0.257239191,0.357207343,0.498316264,3.063059939,0.257239191,125.5,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BANDA,2002,Rabi       ,Masoor,38026,28976,0.762004944,0.814028757,0.701271409,5.28464394,0.762004944,1361,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SAMASTIPUR,2012,Summer     ,Maize,10246,56149,5.480089791,2.723550163,2.632769546,3.509813832,5.480089791,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANPUR NAGAR,2014,Rabi       ,Turmeric,1,3,3,2.548797753,2.755895142,5.28464394,3,14,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,DHAR,2002,Kharif     ,Sesamum,354,105,0.296610169,0.415446003,0.459043106,3.063059939,0.296610169,368,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,HARDOI,1999,Kharif     ,Arhar/Tur,8728,7130,0.816911091,0.926960852,0.797442842,5.28464394,0.816911091,3013,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,KAMRUP METRO,2010,Rabi       ,Gram,3,1,0.333333333,0.519312089,0.830302529,148.6304681,0.333333333,21,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,FAIZABAD,1999,Whole Year ,Peas & beans (Pulses),3562,3322,0.932622122,1.229249865,1.266965015,5.28464394,0.932622122,2021,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMROHA,1998,Kharif     ,Jowar,100,80,0.8,0.984565707,1.048582467,5.28464394,0.8,1221,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,LAKHIMPUR,2010,Rabi       ,Gram,23,9,0.391304348,0.519312089,0.830302529,148.6304681,0.391304348,21,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,GULBARGA,2001,Rabi       ,Other  Rabi pulses,28,4,0.142857143,0.284407538,0.638675715,4.431194149,0.142857143,81,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Punjab,TARN TARAN,2014,Kharif     ,Moong(Green Gram),12000,8000,0.666666667,0.784371604,0.452434518,345.7545773,0.666666667,900,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,BHANDARA,2013,Summer     ,Groundnut,100,100,1,1.107158686,1.195073612,4.367612637,1,2000,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,MUNGER,1997,Whole Year ,Onion,58,517,8.913793103,9.153627403,11.85524334,3.509813832,8.913793103,2638,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Wheat,180742,417867,2.31195295,2.762904026,2.092278562,5.28464394,2.31195295,330807,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MIRZAPUR,2006,Whole Year ,Coriander,11,6,0.545454545,0.559256434,0.498316264,5.28464394,0.545454545,20,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,TUMKUR,2001,Rabi       ,Other  Rabi pulses,431,51,0.118329466,0.284407538,0.638675715,4.431194149,0.118329466,81,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,KATIHAR,2011,Whole Year ,Tobacco,20,38,1.9,1.345869324,1.93186594,3.509813832,1.9,90,61,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DIBRUGARH,2012,Kharif     ,Orange,73,940,12.87671233,10.78490798,8.463160628,148.6304681,12.87671233,1332.5,831,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,KAMRUP,2002,Kharif     ,Sesamum,1736,727,0.418778802,0.529245024,0.459043106,148.6304681,0.418778802,172,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BANKA,2001,Rabi       ,Rapeseed &Mustard,840,685,0.81547619,0.968754686,0.770264534,3.509813832,0.81547619,1519,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,JALGAON,1997,Kharif     ,Maize,8500,17200,2.023529412,8.318274898,2.632769546,4.367612637,2.023529412,1800,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,TUMKUR,2000,Rabi       ,Groundnut,14851,20612,1.387920005,0.868753623,1.195073612,4.431194149,1.387920005,4372,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,JAJAPUR,2014,Summer     ,Groundnut,9900,11899.8,1.202,1.066464224,1.195073612,3.72545989,1.202,240.55,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BAGHPAT,2006,Summer     ,Onion,36,419,11.63888889,14.37844593,11.85524334,5.28464394,11.63888889,1426,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,FIROZABAD,1999,Kharif     ,Moong(Green Gram),57,16,0.280701754,0.491587224,0.452434518,5.28464394,0.280701754,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,HINGOLI,2008,Kharif     ,Jowar,31500,34500,1.095238095,0.97931996,1.048582467,4.367612637,1.095238095,28200,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,CHIRANG,2011,Rabi       ,Gram,81,42,0.518518519,0.519312089,0.830302529,148.6304681,0.518518519,21,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,GAYA,2008,Whole Year ,Sugarcane,717,25311,35.30125523,44.55096101,195.0033975,3.509813832,35.30125523,16737,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,FAIZABAD,2012,Rabi       ,Potato,4394,74530,16.96176604,20.89612272,12.86702455,5.28464394,16.96176604,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SITAPUR,2003,Whole Year ,Potato,4253,57526,13.52598166,20.89612272,12.86702455,5.28464394,13.52598166,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SEHORE,2006,Kharif     ,Jute,44,122,2.772727273,2.074711324,9.456482539,3.063059939,2.772727273,106,4800,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BIDAR,2012,Whole Year ,Turmeric,130,610,4.692307692,4.777398103,2.755895142,4.431194149,4.692307692,188,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,HASSAN,2008,Kharif     ,Arhar/Tur,1757,614,0.349459306,0.515106552,0.797442842,4.431194149,0.349459306,2045.5,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Manipur,UKHRUL,2003,Whole Year ,Citrus Fruit,350,1680,4.8,4.849345761,4.044965905,4.599347307,4.8,511.5,62,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMROHA,2007,Kharif     ,Jowar,9,5,0.555555556,0.984565707,1.048582467,5.28464394,0.555555556,1221,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,MARIGAON,2005,Summer     ,Rice,29500,59000,2,1.585175699,1.995013791,148.6304681,2,23936.5,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2008,Kharif     ,Moong(Green Gram),1,1,1,0.491587224,0.452434518,5.28464394,1,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,ARARIA,2001,Rabi       ,Khesari,4017,1904,0.473985561,0.858925911,0.787006317,3.509813832,0.473985561,931,742,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,HINGOLI,2002,Rabi       ,Wheat,43500,67300,1.547126437,1.369740001,2.092278562,4.367612637,1.547126437,34900,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Onion,79,2006,25.39240506,17.06626019,11.85524334,195.1385872,25.39240506,4123.5,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARMER,2001,Kharif     ,Urad,11,4,0.363636364,0.372596425,0.493911727,2.841470918,0.363636364,344,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MEERUT,2006,Summer     ,Onion,121,1409,11.6446281,14.37844593,11.85524334,5.28464394,11.6446281,1426,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,BILASPUR,2001,Whole Year ,Turmeric,2,2,1,1.033257054,2.755895142,2.179585844,1,15,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,GOPALGANJ,2009,Whole Year ,Sugarcane,26926,1255002,46.60929956,44.55096101,195.0033975,3.509813832,46.60929956,16737,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,KURNOOL,2014,Kharif     ,Dry chillies,13822,70022,5.065981768,2.930605585,1.372475632,195.1385872,5.065981768,3850.5,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Jammu and Kashmir,DODA,2003,Whole Year ,Onion,17,44,2.588235294,1.835767837,11.85524334,1.538324447,2.588235294,43.4,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,OSMANABAD,2004,Kharif     ,Jowar,77800,57800,0.742930591,0.97931996,1.048582467,4.367612637,0.742930591,28200,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SAMBHAL,2013,Kharif     ,Groundnut,10,11,1.1,0.852379086,1.195073612,5.28464394,1.1,262,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,CHITTORGARH,2000,Rabi       ,Peas & beans (Pulses),155,340,2.193548387,1.706447659,1.266965015,2.841470918,2.193548387,104,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BAGHPAT,2002,Kharif     ,Sunflower,1,1,1,1.581933329,0.944233258,5.28464394,1,31,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LUCKNOW,2011,Kharif     ,Maize,1614,1773,1.098513011,1.64965243,2.632769546,5.28464394,1.098513011,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Potato,1424,4957,3.481039326,12.31117344,12.86702455,3.063059939,3.481039326,5191,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,NAWADA,2004,Summer     ,Rice,19,26,1.368421053,1.467558229,1.995013791,3.509813832,1.368421053,21503,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,MYSORE,2001,Rabi       ,Rice,176,436,2.477272727,2.612086501,1.995013791,4.431194149,2.477272727,11522,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BANGALORE RURAL,2002,Rabi       ,Horse-gram,3456,1395,0.403645833,0.468374538,0.453746091,4.431194149,0.403645833,892,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BUXAR,2012,Rabi       ,Other  Rabi pulses,34,37,1.088235294,0.803416567,0.638675715,3.509813832,1.088235294,73,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,BEED,2002,Kharif     ,Soyabean,16500,22500,1.363636364,1.282852858,1.048275962,4.367612637,1.363636364,41000,1219,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,RAICHUR,2005,Kharif     ,Bajra,68058,69299,1.018234447,0.741193672,1.173871632,4.431194149,1.018234447,1084,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,SURGUJA,2006,Kharif     ,Horse-gram,8563,2476,0.289150998,0.321225791,0.453746091,2.179585844,0.289150998,187,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Gujarat,TAPI,2010,Kharif     ,Rice,35400,71900,2.031073446,2.075012957,1.995013791,5.716670782,2.031073446,22200,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,DHARWAD,2012,Rabi       ,Horse-gram,1503,407,0.27079175,0.468374538,0.453746091,4.431194149,0.27079175,892,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,DAVANGERE,2004,Summer     ,Maize,113,346,3.061946903,2.830313114,2.632769546,4.431194149,3.061946903,2503,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,JHALAWAR,2008,Rabi       ,other oilseeds,325,112,0.344615385,0.467352465,1.574470875,2.841470918,0.344615385,444,73,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,DINDIGUL,1998,Whole Year ,Onion,5639,35622,6.317077496,9.66264058,11.85524334,65.28759321,6.317077496,2977,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,SIROHI,2000,Whole Year ,Onion,58,87,1.5,4.981454817,11.85524334,2.841470918,1.5,293,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BARABANKI,2010,Kharif     ,Sugarcane,8866,490893,55.36803519,52.42683293,195.0033975,5.28464394,55.36803519,380766,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AURAIYA,2010,Rabi       ,Masoor,60,68,1.133333333,0.814028757,0.701271409,5.28464394,1.133333333,1361,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,KHAGARIA,2004,Whole Year ,Coriander,88,58,0.659090909,0.625431908,0.498316264,3.509813832,0.659090909,25,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,GUNA,2011,Whole Year ,Potato,98,1178,12.02040816,12.31117344,12.86702455,3.063059939,12.02040816,5191,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SIDHI,2003,Whole Year ,Cauliflower,381,0,0,0,1.251053526,3.063059939,0,0,0,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BANKA,2006,Rabi       ,Barley,9,10,1.111111111,1.189861602,1.822868366,3.509813832,1.111111111,223,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARAN,2002,Kharif     ,Moong(Green Gram),179,11,0.061452514,0.284284086,0.452434518,2.841470918,0.061452514,316,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARMER,2009,Kharif     ,Moong(Green Gram),47715,364,0.007628628,0.284284086,0.452434518,2.841470918,0.007628628,316,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,TIRUNELVELI,1998,Kharif     ,Maize,3863,2098,0.543101217,3.867929217,2.632769546,65.28759321,0.543101217,5911,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,DHAMTARI,2012,Whole Year ,Coriander,224,91,0.40625,0.295430909,0.498316264,2.179585844,0.40625,23,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Tomato,1061,0,0,0,7.826412697,3.063059939,0,0,2148,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Himachal Pradesh,SOLAN,2006,Kharif     ,Horse-gram,384,127,0.330729167,0.399050946,0.453746091,1.936961378,0.330729167,81,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,BOUDH,2014,Autumn     ,Rice,5000,7000,1.4,1.533852841,1.995013791,3.72545989,1.4,42000,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,DATIA,2010,Kharif     ,Rice,5747,7083,1.232469114,0.98366618,1.995013791,3.063059939,1.232469114,9047,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,NAMAKKAL,2003,Kharif     ,Castor seed,3335,1003,0.300749625,0.400666452,0.694474838,65.28759321,0.300749625,35.25864775,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,MUNGER,2008,Rabi       ,Maize,833,2546,3.056422569,2.723550163,2.632769546,3.509813832,3.056422569,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
